Property ID,Map Location
P215,"https://www.google.com/maps/place/Janak+Residency/@12.9832879,77.5573484,13.35z/data=!4m6!3m5!1s0x3bae1616bc924a19:0x2c6e47f7891d1089!8m2!3d12.9844921!4d77.5782951!16s%2Fg%2F11gf5xchpc?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D"
P212,"https://www.google.com/maps/place/RBD+Stillwaters+Apartments+%26+Private+Residences/@12.9017406,77.6500237,15.66z/data=!4m6!3m5!1s0x3bae13434e7058e3:0xb9cdfc64fb5b2f66!8m2!3d12.898218!4d77.6652104!16s%2Fg%2F1261h6cvz?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D"
P211,"https://www.google.com/maps/place/Advaitha+Aksha+-+Premium+Ready+Homes+at+Koramangala/@12.9263855,77.638056,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1462e9a7e2fb:0xaea0294be19b56ad!8m2!3d12.9263855!4d77.6406309!16s%2Fg%2F11c1xd9m0j?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D"
P209,"https://www.google.com/maps/place/ENSPO+Vrishank+Grandeur/@12.9255687,77.6345453,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15c7a9c24f63:0xcffc56cc24c5065f!8m2!3d12.9255687!4d77.6345453!16s%2Fg%2F11k44wvf63?entry=ttu"
P208,"https://www.google.com/maps/place/ENSPO+Vrishank+Grandeur/@12.9255687,77.6345453,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15c7a9c24f63:0xcffc56cc24c5065f!8m2!3d12.9255687!4d77.6345453!16s%2Fg%2F11k44wvf63?entry=ttu"
P207,
P206,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.7741919,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu"
P205,"https://www.google.com/maps/place/SOBHA+FOREST+VIEW,+Off,+Kanakapura+Rd,+Banashankari+Stage+6,+Lingadeeranahalli,+Bengaluru,+Karnataka+560062/@12.8572342,77.4226943,10.92z/data=!4m6!3m5!1s0x3bae3f8f2c844da9:0xafcc6ddcf4e84b1a!8m2!3d12.878832!4d77.5298755!16s%2Fg%2F11j8mzwbqx?entry=ttu"
P203,"https://www.google.com/maps/place/Richmond+pride+Appartment,+Richmond+town/@12.9638681,77.6015542,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae155259269861:0x72f398ca4c0943ed!8m2!3d12.9638629!4d77.6041291!16s%2Fg%2F11jx2l_4sj?entry=ttu"
P202,"https://www.google.com/maps/place/JRC+Wild+Woods/@12.8789256,77.688084,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6d3e775dbe87:0x47e5da5c49b64c09!8m2!3d12.8789256!4d77.6906589!16s%2Fg%2F11sbzqgnt4?entry=ttu"
P201,"https://www.google.com/maps/place/Confident+Polaris+Phase+IV/@12.8543761,77.7959727,12.11z/data=!4m6!3m5!1s0x3bae73af9364a75f:0xac525656658bf1f4!8m2!3d12.8309799!4d77.8019317!16s%2Fg%2F11b8_rg5m2?entry=ttu"
P200,"https://www.google.com/maps/place/Mantri+Blossom/@12.9560624,77.5859083,13.93z/data=!4m6!3m5!1s0x3bae1557424b4de3:0x997afa50b83b7668!8m2!3d12.9545883!4d77.5845823!16s%2Fg%2F11n0kkqfmr?entry=ttu"
P199,
P197,"https://www.google.com/maps/place/Mana+Capitol/@12.9023751,77.7033689,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae12de3c23c633:0x21517f2dd18e48a2!8m2!3d12.9023751!4d77.7033689!16s%2Fg%2F11bbw_nd59?entry=ttu"
P194,"https://www.google.com/maps/place/Samhita+Rainbow+MTB/@12.9505477,77.7174762,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae123f5582efcd:0x88288efcb5a1302a!8m2!3d12.9505477!4d77.7174762!16s%2Fg%2F1wj_4gsp?entry=ttu"
P193,"https://www.google.com/maps/place/Godrej+United,+Bangalore/@12.9943081,77.7044977,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0dfea1947569:0x966bff12398a224a!8m2!3d12.9943081!4d77.7044977!16s%2Fg%2F11c1n9pzd1?entry=ttu"
P191,"https://www.google.com/maps/place/Rohan+Avriti/@13.002403,77.7088025,12.05z/data=!4m6!3m5!1s0x3bae11a033a19405:0xd27a9de763d6d6cc!8m2!3d12.9959179!4d77.7020017!16s%2Fg%2F1262fdkt3?entry=ttu"
P185,
P184,
P183,"https://www.google.com/maps/place/Ajmera+Annex/@12.8423101,77.6462609,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6b0003b57c65:0xdd0c9cc4cd7b1f3b!8m2!3d12.8423101!4d77.6462609!16s%2Fg%2F11y6s948f5?entry=ttu"
P182,"https://www.google.com/maps/place/AJMERA+VILLOWS,+Karuna+Nagar,+Electronics+City+Phase+1,+Electronic+City,+Bengaluru,+Karnataka+560100/@12.8423101,77.6462609,17z/data=!4m6!3m5!1s0x3bae6b7caead7659:0x65330a335b98912e!8m2!3d12.8449166!4d77.6490486!16s%2Fg%2F11fsyscjpg?entry=ttu"
P179,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7041777,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu"
P175,"https://www.google.com/maps/place/Godrej+Park+Retreat,+Bangalore/@12.8935254,77.7022797,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae13fc158cf447:0x441ed34a9d1d173e!8m2!3d12.8935254!4d77.7048546!16s%2Fg%2F11p5zk89gz?entry=ttu"
P173,"https://www.google.com/maps/place/Sadashiva+Nagar,+Armane+Nagar,+Bengaluru,+Karnataka/@13.0066154,77.5799289,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae16337dd99e89:0x6c9a0bda21227398!8m2!3d13.0068182!4d77.5812849!16zL20vMDlrcnZs?entry=ttu"
P172,"https://www.google.com/maps/place/Skylark+Arcadia/@12.990509,77.7276055,12.68z/data=!4m6!3m5!1s0x3bae11dac133e3ed:0x6f50f1749ad32da6!8m2!3d13.0087524!4d77.7350489!16s%2Fg%2F11c582hz20?entry=ttu"
P171,"https://www.google.com/maps/place/Skylark+Arcadia/@12.990509,77.7276055,12.68z/data=!4m6!3m5!1s0x3bae11dac133e3ed:0x6f50f1749ad32da6!8m2!3d13.0087524!4d77.7350489!16s%2Fg%2F11c582hz20?entry=ttu"
P170,"https://www.google.com/maps/place/Skylark+Arcadia/@12.990509,77.7276055,12.68z/data=!4m6!3m5!1s0x3bae11dac133e3ed:0x6f50f1749ad32da6!8m2!3d13.0087524!4d77.7350489!16s%2Fg%2F11c582hz20?entry=ttu"
P169,"https://www.google.com/maps/place/Skylark+Arcadia/@12.990509,77.7276055,12.68z/data=!4m6!3m5!1s0x3bae11dac133e3ed:0x6f50f1749ad32da6!8m2!3d13.0087524!4d77.7350489!16s%2Fg%2F11c582hz20?entry=ttu"
P168,"https://www.google.com/maps/place/SOBHA+Royal+Pavilion/@12.9113805,77.7033888,13.1z/data=!4m6!3m5!1s0x3bae12dec95792ff:0xa103391baa5b8583!8m2!3d12.8996341!4d77.7036133!16s%2Fg%2F11p6djl1xv?entry=ttu"
P167,https://maps.app.goo.gl/y1QK27nPzu8YXYPB7
P166,https://maps.app.goo.gl/y1QK27nPzu8YXYPB7
P165,"https://www.google.com/maps/place/Purva+Palm+Beach/@13.0611816,77.6200211,12.56z/data=!4m6!3m5!1s0x3bae1735fca11ec9:0x8bd712d38ab0467e!8m2!3d13.0631312!4d77.6631049!16s%2Fg%2F11dxhzzxb1?entry=ttu"
P164,"https://www.google.com/maps/place/Purva+Palm+Beach/@13.0611816,77.6200211,12.56z/data=!4m6!3m5!1s0x3bae1735fca11ec9:0x8bd712d38ab0467e!8m2!3d13.0631312!4d77.6631049!16s%2Fg%2F11dxhzzxb1?entry=ttu"
P163,"https://www.google.com/maps/place/Orchid+Nirvana+2.0%2F3.0/@13.2366341,77.6951261,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae159f1abdc123:0x1a2b69e2d55f9eaf!8m2!3d13.2366341!4d77.697701!16s%2Fg%2F11mwppv0tk?entry=ttu"
P158,"https://www.google.com/maps/place/Orchid+Nirvana+2.0%2F3.0/@13.2366341,77.6951261,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae159f1abdc123:0x1a2b69e2d55f9eaf!8m2!3d13.2366341!4d77.697701!16s%2Fg%2F11mwppv0tk?entry=ttu"
P157,"https://www.google.com/maps/place/SS+Paradise/@12.8798732,77.7265763,12.33z/data=!4m6!3m5!1s0x3bae734202f8b9a7:0xa414703787e918d!8m2!3d12.8640849!4d77.7679142!16s%2Fg%2F11lh3gs5bd?entry=ttu"
P156,"https://www.google.com/maps/place/Confident+Beverly+Hills/@12.8737405,77.7592169,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae73eec5cbbe91:0x9417f5318b435bbc!8m2!3d12.8737405!4d77.7617918!16s%2Fg%2F11pwt3pfgz?entry=ttu"
P155,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8886672,77.7618094,13.02z/data=!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu"
P150,"https://www.google.com/maps/place/Sobha+Lake+Gardens/@12.9893971,77.6495224,12.55z/data=!4m6!3m5!1s0x3bae11773c895081:0x4fc00dd2c3030e6!8m2!3d13.0194072!4d77.7239787!16s%2Fg%2F11f78bbb19?entry=ttu"
P149,"https://www.google.com/maps/place/Olety+Landmark+Apartment/@12.998903,77.540296,13.88z/data=!4m6!3m5!1s0x3bae3dc36ad3483d:0x826d567ea7a8bd97!8m2!3d13.00136!4d77.5396397!16s%2Fg%2F11k0ktckgn?entry=ttu"
P148,"https://www.google.com/maps/place/Aparna+Elina/@13.0202516,77.5494773,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae3d7abfae6cc1:0x9b8d146d632374ad!8m2!3d13.0202464!4d77.5520522!16s%2Fg%2F1ptzkc79q?entry=ttu"
P147,"https://www.google.com/maps/place/SKAV+Aastha/@13.0165576,77.5463548,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae3d774ef3a4d1:0x1121ba202b530c07!8m2!3d13.0165524!4d77.5489297!16s%2Fg%2F11bc7s59hw?entry=ttu"
P146,"https://www.google.com/maps/place/CANDEUR+SIGNATURE/@12.9585593,77.7399793,13z/data=!4m6!3m5!1s0x3bae13ac926821c7:0x34523d63c3267ab2!8m2!3d12.9306518!4d77.7427943!16s%2Fg%2F11j2vyfdw9?entry=ttu"
P145,"https://www.google.com/maps/place/Candeur+Landmark/@12.9216351,77.7343378,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1284140031c7:0xd14a3d9d86e91069!8m2!3d12.9216299!4d77.7369127!16s%2Fg%2F11gghf9bwz?entry=ttu"
P144,
P143,"https://www.google.com/maps/place/Skylark+Arcadia/@13.0087524,77.732474,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae11dac133e3ed:0x6f50f1749ad32da6!8m2!3d13.0087524!4d77.7350489!16s%2Fg%2F11c582hz20?entry=ttu"
P142,"https://www.google.com/maps/place/Brigade+Buena+Vista/@13.068716,77.7399495,13.66z/data=!4m6!3m5!1s0x3bae1aca30290db7:0xe7b50de6df4a35e7!8m2!3d13.0649006!4d77.7401743!16s%2Fg%2F11c1xj64wv?entry=ttu"
P139,"https://www.google.com/maps/place/Sobha+Lifestyle+Legacy/@13.2320119,77.6698361,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae1ded98c0a457:0xafae18a5fd0549e7!8m2!3d13.2320119!4d77.6744495!16s%2Fg%2F11bzq2nffn?entry=ttu"
P137,"https://www.google.com/maps/place/Sycon+Cresida+Apartments,+Horamavu+Main+Rd,+opposite+Udupi+Gardenia,+Asheervad+Colony,+Munireddy+Layout,+Horamavu,+Bengaluru,+Karnataka+560043/@13.0227753,77.6551438,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae10d3b917d143:0xc270d535ff30a8fe!8m2!3d13.0227753!4d77.6577187!16s%2Fg%2F12hp4t87h?entry=ttu"
P135,"https://www.google.com/maps/place/Brigade+Orchards/@13.2185567,77.7758442,11.7z/data=!4m6!3m5!1s0x3bae1d6a607bee43:0x41105d60db4a0c74!8m2!3d13.237063!4d77.72428!16s%2Fg%2F1hf0_pp9x?entry=ttu"
P131,"https://www.google.com/maps/place/Birla+Alokya+Whitefield/@12.9743061,77.7415753,11.75z/data=!4m6!3m5!1s0x3bae0f93cea6df95:0xbab9eebc56a3729c!8m2!3d12.9897646!4d77.788966!16s%2Fg%2F11h3v7vcn5?entry=ttu"
P130,"https://www.google.com/maps/place/Pursuit+of+a+Radical+Rhapsody+%5BTotal+Environment%5D/@12.9881136,77.7178947,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae116a0aaba9b7:0xbcc74f1ce5de81ad!8m2!3d12.9881136!4d77.7204696!16s%2Fg%2F11p735xzv4?entry=ttu"
P128,"https://www.google.com/maps/place/House+of+Hiranandani,+Bannerghatta/@12.8677921,77.5873952,13.65z/data=!4m6!3m5!1s0x3bae6ac29903722f:0x81d3e6af4b10f6e4!8m2!3d12.8755935!4d77.6123968!16s%2Fg%2F1yfprvc6f?entry=ttu"
P127,
P126,
P125,
P124,"https://www.google.com/maps/place/NATASHA+GOLF+VIEW+APARTMENT,+Domlur,+Bengaluru,+Karnataka+560071/@12.9597666,77.6396471,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1405352b958f:0x2d016da69dba11a6!8m2!3d12.9599042!4d77.6420427!16s%2Fg%2F11qs97n6qc?entry=ttu"
P123,"https://www.google.com/maps/place/Mana+Capitol/@12.9023751,77.700794,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae12de3c23c633:0x21517f2dd18e48a2!8m2!3d12.9023751!4d77.7033689!16s%2Fg%2F11bbw_nd59?entry=ttu"
P122,"https://www.google.com/maps/place/Mana+Capitol/@12.9023751,77.700794,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae12de3c23c633:0x21517f2dd18e48a2!8m2!3d12.9023751!4d77.7033689!16s%2Fg%2F11bbw_nd59?entry=ttu"
P121,"https://www.google.com/maps/place/Sobha+Indraprastha/@12.9797138,77.5615584,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae17089be4543b:0x79322d1945cd2ca8!8m2!3d12.9797138!4d77.5641333!16s%2Fg%2F11h6q8rt2d?entry=ttu"
P120,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.771617,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu"
P119,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.771617,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu"
P117,"https://www.google.com/maps/place/Zonasha+retreat/@13.0066893,77.7335239,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae11532e8cbe67:0x92f4a5c512fd4627!8m2!3d13.0066893!4d77.7360988!16s%2Fg%2F11vlt__px0?entry=ttu"
P116,"https://www.google.com/maps/place/Venus+Sriven+Serenity/@13.2767808,77.7568501,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1fd3a4b3ffc85:0xdec7b7ca74f28e0e!8m2!3d13.2767808!4d77.759425!16s%2Fg%2F11ggb2t0wp?entry=ttu"
P115,"https://www.google.com/maps/place/Venus+Sriven+Serenity/@13.2767808,77.7568501,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1fd3a4b3ffc85:0xdec7b7ca74f28e0e!8m2!3d13.2767808!4d77.759425!16s%2Fg%2F11ggb2t0wp?entry=ttu"
P114,"https://www.google.com/maps/place/Venus+Sriven+Serenity/@13.2767808,77.7568501,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1fd3a4b3ffc85:0xdec7b7ca74f28e0e!8m2!3d13.2767808!4d77.759425!16s%2Fg%2F11ggb2t0wp?entry=ttu"
P113,"https://www.google.com/maps/place/Venus+Sriven+Serenity/@13.2767808,77.7568501,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1fd3a4b3ffc85:0xdec7b7ca74f28e0e!8m2!3d13.2767808!4d77.759425!16s%2Fg%2F11ggb2t0wp?entry=ttu"
P112,"https://www.google.com/maps/place/Venus+Sriven+Serenity/@13.2767808,77.7568501,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1fd3a4b3ffc85:0xdec7b7ca74f28e0e!8m2!3d13.2767808!4d77.759425!16s%2Fg%2F11ggb2t0wp?entry=ttu"
P111,"https://www.google.com/maps/place/Venus+Sriven+Serenity/@13.2767808,77.7568501,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1fd3a4b3ffc85:0xdec7b7ca74f28e0e!8m2!3d13.2767808!4d77.759425!16s%2Fg%2F11ggb2t0wp?entry=ttu"
P110,"https://www.google.com/maps/place/Venus+Sriven+Serenity/@13.2767808,77.7568501,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1fd3a4b3ffc85:0xdec7b7ca74f28e0e!8m2!3d13.2767808!4d77.759425!16s%2Fg%2F11ggb2t0wp?entry=ttu"
P109,"https://www.google.com/maps/place/Venus+Sriven+Serenity/@13.2767808,77.7568501,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1fd3a4b3ffc85:0xdec7b7ca74f28e0e!8m2!3d13.2767808!4d77.759425!16s%2Fg%2F11ggb2t0wp?entry=ttu"
P108,"https://www.google.com/maps/place/Venus+Sriven+Serenity/@13.2767808,77.7568501,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1fd3a4b3ffc85:0xdec7b7ca74f28e0e!8m2!3d13.2767808!4d77.759425!16s%2Fg%2F11ggb2t0wp?entry=ttu"
P107,"https://www.google.com/maps/place/Venus+Sriven+Serenity/@13.2767808,77.7568501,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1fd3a4b3ffc85:0xdec7b7ca74f28e0e!8m2!3d13.2767808!4d77.759425!16s%2Fg%2F11ggb2t0wp?entry=ttu"
P106,"https://www.google.com/maps/place/Venus+Sriven+Serenity/@13.2767808,77.7568501,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1fd3a4b3ffc85:0xdec7b7ca74f28e0e!8m2!3d13.2767808!4d77.759425!16s%2Fg%2F11ggb2t0wp?entry=ttu"
P105,
P104,"https://www.google.com/maps/place/Purva+Whitehall/@12.9206766,77.6556485,14.38z/data=!4m6!3m5!1s0x3bae13724a6e7a53:0x64600b55324bd850!8m2!3d12.9167605!4d77.6720383!16s%2Fg%2F11csqw3tvb!5m1!1e4?entry=ttu"
P101,"https://www.google.com/maps/place/Brigade+Cornerstone+Utopia/@12.9342619,77.741283,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae127f4bce777d:0xd4f0791d2c844819!8m2!3d12.9342619!4d77.7438579!16s%2Fg%2F11f021db4n!5m1!1e4?entry=ttu"
P098,"https://www.google.com/maps/place/Incor+Carmel+Heights/@12.9604192,77.7478952,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0d3c96f3be75:0xed7fcb9b69076fb2!8m2!3d12.9604192!4d77.7478952!16s%2Fg%2F11g2xnnb7j!5m1!1e4?entry=ttu"
P092,"https://www.google.com/maps/place/TVS+Jardin/@12.8707511,77.6450215,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6b3a0e0aa207:0x9a349ddf6ff3666a!8m2!3d12.8707511!4d77.6450215!16s%2Fg%2F11s7nvkwyf?entry=ttu"
P089,"https://www.google.com/maps/place/Geown+Oasis/@12.8826228,77.7831451,15z/data=!4m6!3m5!1s0x3bae72d3af000001:0x77b900706b52e7cd!8m2!3d12.8826228!4d77.7831451!16s%2Fg%2F11bzs2j01t?entry=ttu"
P088,"https://www.google.com/maps/place/SOBHA+Manhattan+Towers+-+Townpark/@12.7867143,77.7415089,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6e03e51367c7:0x65e34df5be85c70d!8m2!3d12.7867143!4d77.7440838!16s%2Fg%2F11kqxls6qg?entry=ttu"
P087,"https://www.google.com/maps/place/SOBHA+Neopolis/@12.9336121,77.7167052,15z/data=!4m6!3m5!1s0x3bae13de030c640d:0x75981729dbc28690!8m2!3d12.9336121!4d77.7167052!16s%2Fg%2F11sk61n4jp?entry=ttu"
P085,"https://www.google.com/maps/place/Royal+Avenue+Residency/@12.8872401,77.6604973,13.39z/data=!4m6!3m5!1s0x3bae1327d5869893:0x97b611aad59d079a!8m2!3d12.9132859!4d77.6673204!16s%2Fg%2F11sfrwv06b?entry=ttu"
P083,"https://www.google.com/maps/place/Sattva+Signet/@12.9489824,77.5984205,12.14z/data=!4m6!3m5!1s0x3bae1349f1d25375:0x5d4b84a7ce18eab!8m2!3d12.9097186!4d77.6806856!16s%2Fg%2F11rsfrvkx5?entry=ttu"
P080,"https://www.google.com/maps/place/SOBHA+Windsor/@12.9727246,77.7603326,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0da8088ccce5:0x8f67987bb9084cd0!8m2!3d12.9727246!4d77.7629075!16s%2Fg%2F11h0_pfcly!5m1!1e4?entry=ttu"
P079,"https://www.google.com/maps/place/SOBHA+Windsor/@12.9727246,77.7603326,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0da8088ccce5:0x8f67987bb9084cd0!8m2!3d12.9727246!4d77.7629075!16s%2Fg%2F11h0_pfcly!5m1!1e4?entry=ttu"
P078,"https://www.google.com/maps/place/SOBHA+Windsor/@12.9727246,77.7603326,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0da8088ccce5:0x8f67987bb9084cd0!8m2!3d12.9727246!4d77.7629075!16s%2Fg%2F11h0_pfcly!5m1!1e4?entry=ttu"
P077,"https://www.google.com/maps/place/Sobha+Dream+Acres,+Balagere+Panathur+Road+Bangalore,+Balagere+Rd,+Devasthanagalu,+Varthur,+Bengaluru,+Karnataka+560087/@12.9391021,77.735089,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae127a6e67f989:0x1a41f3df0295dcfa!8m2!3d12.9391021!4d77.7376639!16s%2Fg%2F11bc8xyyjv!5m1!1e4?entry=ttu"
P076,"https://www.google.com/maps?q=13.1004927,77.6391035&z=17&hl=en"
P075,https://maps.app.goo.gl/3rwC5dRhm5MMGtRB9
P074,https://maps.app.goo.gl/qyomsrgwziwNV4zo9
P073,"https://www.google.com/maps/place/Assetz+38+%26+Banyan/@12.9904535,77.6569867,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1149a864b203:0x1b23b5aedacc851c!8m2!3d12.9904535!4d77.6616001!16s%2Fg%2F11dyzcmjbq!5m1!1e4?entry=ttu"
P072,"https://www.google.com/maps/place/Suranjan+Das+Rd,+Bengaluru,+Karnataka/@12.9745101,77.6566454,17z/data=!4m6!3m5!1s0x3bae1155ac20dcfb:0x6b96cada6c54d7fa!8m2!3d12.9727781!4d77.6579141!16s%2Fg%2F11qps3fnt4?hl=en&entry=ttu"
P071,"https://www.google.com/maps/dir//Marenahalli,+Jayanagar,+Bengaluru,+Karnataka/@12.9153438,77.5472481,13z/data=!4m8!4m7!1m0!1m5!1m1!1s0x3bae150a51824f2f:0x89829731cbf670a7!2m2!1d77.5884481!2d12.915347!5m1!1e4?entry=ttu"
P070,"https://www.google.com/maps/place/Arya+Lotus+Apartments/@12.9796635,77.7465833,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0e016c6ab3ff:0xa971800414f69a75!8m2!3d12.9796635!4d77.7491582!16s%2Fg%2F1v7pwxvf?entry=ttu"
P068,"https://www.google.com/maps/place/Assetz+Marq/@13.0244172,77.7594126,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0f2e4cd147c9:0x9ef127860c74ba1e!8m2!3d13.0244172!4d77.7619875!16s%2Fg%2F11c6rh3nw_?entry=ttu"
P067,
P065,https://maps.app.goo.gl/PMWgDgBEbgzmanVPA
P063,
P062,
P059,
P056,
P054,1st Block
P053,3rd Block
P052,3rd Block
P051,
P050,6th Block
P049,4th Block
P046,"https://www.google.com/maps/place/42+Queens+Square+Luxury+villas,+Bangalore/@12.8524824,77.7807382,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae72e4d3c621fb:0xd70d5911fad9d3d!8m2!3d12.8524824!4d77.7833131!16s%2Fg%2F11dzdh6yz6?entry=ttu"
P045,"https://www.google.com/maps/place/Brigade+Cornerstone+Utopia/@12.9309083,77.7389086,15.36z/data=!4m6!3m5!1s0x3bae127f4bce777d:0xd4f0791d2c844819!8m2!3d12.9342619!4d77.7438579!16s%2Fg%2F11f021db4n?entry=ttu"
P042,
P041,
P040,"https://www.google.com/maps/place/King+George+Avenue/@12.8388177,77.7867963,13.55z/data=!4m6!3m5!1s0x3bae7257f7185c25:0x332e07801ad729ee!8m2!3d12.8382981!4d77.7812702!16s%2Fg%2F11c2mknkqy?entry=ttu"
P037,"https://www.google.com/maps/place/Confident+Sarjapura+Oxygen/@12.8779647,77.7596674,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae737da32d8947:0xc7988b0d7603be42!8m2!3d12.8779647!4d77.7622423!16s%2Fg%2F11fk9gy4g0?entry=ttu"
P036,"https://www.google.com/maps/place/Saikam+Aananda/@12.9651837,77.7923361,11.63z/data=!4m6!3m5!1s0x3bae0d28d6ee326b:0x76c26a362a0a0830!8m2!3d12.8950973!4d77.7862651!16s%2Fg%2F11dxb20hrz?entry=ttu"
P035,"https://www.google.com/maps/place/Ozone+KNS+Oasis/@12.9612533,77.8076925,11.86z/data=!4m6!3m5!1s0x3bae0d299b91ca3d:0x1cca8c9ef6543f45!8m2!3d12.8849495!4d77.7933891!16s%2Fg%2F11c5_swhzb?entry=ttu"
P034,"https://www.google.com/maps/place/Confident+Gemini/@12.8317763,77.7935096,13.63z/data=!4m6!3m5!1s0x3bae736f173a8adb:0x77f5e9093a785d59!8m2!3d12.8408624!4d77.7843776!16s%2Fg%2F11g_v6fm_m?entry=ttu"
P033,"https://www.google.com/maps/place/Confident+Polaris+Phase+1/@12.8329835,77.7935102,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae73950db0029f:0x71b98f1b9504d7a8!8m2!3d12.8329835!4d77.7960851!16s%2Fg%2F11s7drrybr?entry=ttu"
P032,"https://www.google.com/maps/place/Confident+Polaris+Phase+1/@12.8329835,77.7935102,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae73950db0029f:0x71b98f1b9504d7a8!8m2!3d12.8329835!4d77.7960851!16s%2Fg%2F11s7drrybr?entry=ttu"
P031,"https://www.google.com/maps/place/Pruthvi+asset+luxury+plots/@12.8930317,77.7909913,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0d9877fcf843:0x621a7e090fdb22e3!8m2!3d12.8930317!4d77.7935662!16s%2Fg%2F11v0zj8mzj?entry=ttu"
P030,"https://www.google.com/maps/place/MEADOWS+IN+THE+SUN,+Eastwood+Twp,+Bengaluru,+Haralur,+Karnataka+560035/@12.8986611,77.6693017,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1341417e75f5:0x479828c7c40fcef7!8m2!3d12.8986698!4d77.6716871!16s%2Fg%2F11n6spw9x9?entry=ttu"
