Property ID,Map Location,Latitude,Longitude
P378,"https://www.google.com/maps/place/SOBHA+Brooklyn+Towers+-+Townpark/@12.7868512,77.7396456,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae71c8774a37e9:0x8a52dffee1cfe4a4!8m2!3d12.7868512!4d77.744259!16s%2Fg%2F11rhnrhn_v?entry=ttu&g_ep=EgoyMDI0MDkyMy4wIKXMDSoASAFQAw%3D%3D",12.7868512,77.7396456
P377,"https://www.google.com/maps/place/SOBHA+Brooklyn+Towers+-+Townpark/@12.7868512,77.7396456,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae71c8774a37e9:0x8a52dffee1cfe4a4!8m2!3d12.7868512!4d77.744259!16s%2Fg%2F11rhnrhn_v?entry=ttu&g_ep=EgoyMDI0MDkyMy4wIKXMDSoASAFQAw%3D%3D",12.7868512,77.7396456
P376,"https://www.google.com/maps/place/SOBHA+Sentosa/@12.9354625,77.721847,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae134b2eeea091:0xac98aee832727ceb!8m2!3d12.9354625!4d77.7244219!16s%2Fg%2F11spwtvr7v?entry=ttu&g_ep=EgoyMDI0MDkyMy4wIKXMDSoASAFQAw%3D%3D",12.9354625,77.721847
P375,"https://www.google.com/maps/place/SJR+Verity/@12.9027152,77.6725082,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae131565555555:0x7d3d5a78f97a7e15!8m2!3d12.9027152!4d77.6750831!16s%2Fg%2F1tf6_cr8?entry=ttu&g_ep=EgoyMDI0MDkyMy4wIKXMDSoASAFQAw%3D%3D",12.9027152,77.6725082
P374,"https://www.google.com/maps/place/Assetz+Sun+%26+Sanctum/@13.0215378,77.7031491,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae11497ecf6bf9:0x8e1344a990a20e4e!8m2!3d13.0215378!4d77.705724!16s%2Fg%2F11fhr026qb?entry=ttu&g_ep=EgoyMDI0MDkyMi4wIKXMDSoASAFQAw%3D%3D",13.0215378,77.7031491
P373,https://maps.app.goo.gl/wNN4s4jsvepf6sco8,,
P371,https://maps.app.goo.gl/VdUaXM26kWxieMuS6,,
P369,"https://www.google.com/maps/place/L%26T+Raintree+Boulevard/@13.0686769,77.5908363,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae17cc9ce269ef:0x1f67c8d4971c1006!8m2!3d13.0686769!4d77.5908363!16s%2Fg%2F11h4mtrxcw?entry=ttu&g_ep=EgoyMDI0MDkyMi4wIKXMDSoASAFQAw%3D%3D",13.0686769,77.5908363
P368,"https://www.google.com/maps/place/Vajram+Newtown/@13.0784567,77.6355719,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1538b1ec5f85:0x3a0249f588e7d381!8m2!3d13.0784567!4d77.6355719!16s%2Fg%2F12hslbtsh?entry=ttu&g_ep=EgoyMDI0MDkyMi4wIKXMDSoASAFQAw%3D%3D",13.0784567,77.6355719
P366,"https://www.google.com/maps/place/Mantri+Webcity/@13.0717255,77.6449837,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae19f7a45b511b:0xf915a1191fe625ae!8m2!3d13.0717255!4d77.6475586!16s%2Fg%2F11g6mhkh06?entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",13.0717255,77.6449837
P365,"https://www.google.com/maps/place/Prestige+Pinewood/@12.9313946,77.6323515,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15164c93b3f5:0xfe0d4b69db29c0db!8m2!3d12.9313946!4d77.6349264!16s%2Fg%2F11nnqct656?entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",12.9313946,77.6323515
P363,"https://www.google.com/maps/place/Meridian+Park+@+The+Prestige+City/@12.8756763,77.7758736,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae732d9b02dda7:0x9d1a45520527532f!8m2!3d12.8756763!4d77.7784485!16s%2Fg%2F11rd871qwz?entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",12.8756763,77.7758736
P361,"https://www.google.com/maps/place/Nikoo+Homes+1+-+Tower+8/@13.0851852,77.6409394,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae192023c23063:0x8ea8478f1b1bf3cc!8m2!3d13.0851852!4d77.6455528!16s%2Fg%2F11g4fwkg3v?entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",13.0851852,77.6409394
P360,"https://www.google.com/maps/place/Waterville+Apartments,+SILVERKEY+EXECUTIVE,+Varthur+Main+Rd,+Ramagondanahalli,+Whitefield,+Bengaluru,+Karnataka+560066/@12.955588,77.740442,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae120a36680d77:0x8e8ff0c741c189b0!8m2!3d12.955588!4d77.7430169!16s%2Fg%2F12hksv1w4?entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",12.955588,77.740442
P359,"https://www.google.com/maps/place/SOBHA+Victoria+Park/@13.0557402,77.6576271,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1a200ef709b3:0x4aa4fae113d9d73a!8m2!3d13.0557402!4d77.660202!16s%2Fg%2F11t1jy6wvv?entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",13.0557402,77.6576271
P357,https://www.google.com/maps?sca_esv=60dc7b8df89f0db7&sca_upv=1&output=search&q=purva+sound+of+water&source=lnms&fbs=AEQNm0DPvcmG_nCbmwtBO9j6YBzM68ZanC7g01Skprhw5JoufbCK1nGzScVrgK3HSlrjNu6plNP03ZWuAbxABvYcOgcrjEKGqHs1ZzuWjLDGGdgu0MYOQ2MaG4TSFNrgvKnsX_Ntn30kSbFnRzJWYIhFAXzjTPKIDwu8DDvD1v3HY7aQrVaQEmOst10t4o-FfkjPyEGmhW3vdB3kTb-1BPTGahS6ITOb9w&entry=mc&ved=1t:200715&ictx=111,,
P354,https://www.google.com/maps?sca_esv=7fdc2a56be143b5b&sca_upv=1&output=search&q=purvi+symphony&source=lnms&fbs=AEQNm0DPvcmG_nCbmwtBO9j6YBzM68ZanC7g01Skprhw5JoufbCK1nGzScVrgK3HSlrjNu6plNP03ZWuAbxABvYcOgcrjEKGqHs1ZzuWjLDGGdgu0MYOQ2MaG4TSFNrgvKnsX_Ntn30kSbFnRzJWYIhFAXzjTPKIDwu8DDvD1v3HY7aQrVaQEmOst10t4o-FfkjPyEGmhW3vdB3kTb-1BPTGahS6ITOb9w&entry=mc&ved=1t:200715&ictx=111,,
P353,https://www.google.com/maps?sca_esv=7fdc2a56be143b5b&sca_upv=1&output=search&q=purvi+symphony&source=lnms&fbs=AEQNm0DPvcmG_nCbmwtBO9j6YBzM68ZanC7g01Skprhw5JoufbCK1nGzScVrgK3HSlrjNu6plNP03ZWuAbxABvYcOgcrjEKGqHs1ZzuWjLDGGdgu0MYOQ2MaG4TSFNrgvKnsX_Ntn30kSbFnRzJWYIhFAXzjTPKIDwu8DDvD1v3HY7aQrVaQEmOst10t4o-FfkjPyEGmhW3vdB3kTb-1BPTGahS6ITOb9w&entry=mc&ved=1t:200715&ictx=111,,
P352,"https://www.google.com/maps/place/DSR+Elixir/@13.0298071,77.7425329,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1155f4126a49:0x6df99be99b0f55c0!8m2!3d13.0298071!4d77.7425329!16s%2Fg%2F11qpsh9f3y?entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",13.0298071,77.7425329
P351,"https://www.google.com/maps/place/Golden+Blossom+Apartment,+Kadugodi+Fly+Over,+Belatur+Colony,+Brindavan+Layout,+Bengaluru,+Karnataka+560067/@13.0009742,77.7573971,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0e3cda684df5:0xec3c1512ead022dc!8m2!3d13.0009742!4d77.7573971!16s%2Fg%2F11fzf83f6_?entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",13.0009742,77.7573971
P348,"https://www.google.com/maps/place/SOBHA+Dream+Gardens+(Residential+Apartments+in+Thanisandra)/@13.0986671,77.638725,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae19261265aa95:0xcc6de8ac0fc6561f!8m2!3d13.0986671!4d77.6412999!16s%2Fg%2F11f7760crx?entry=ttu&g_ep=EgoyMDI0MDkxNi4wIKXMDSoASAFQAw%3D%3D",13.0986671,77.638725
P347,"https://www.google.com/maps/place/Lingarajapuram,+Bengaluru,+Karnataka/@13.0129013,77.6177052,15z/data=!3m1!4b1!4m6!3m5!1s0x3bae16de65351457:0x4b95f707ea67577!8m2!3d13.0130399!4d77.626179!16s%2Fg%2F11f10239sz?entry=ttu&g_ep=EgoyMDI0MDkxNS4wIKXMDSoASAFQAw%3D%3D",13.0129013,77.6177052
P346,"https://www.google.com/maps/place/Vakil+Satellite+Township,+Gopasandra,+Bengaluru,+Karnataka+560099/@12.9111659,77.8050057,9.99z/data=!4m6!3m5!1s0x3bae6d6f603703d3:0x3d65efb96b11974f!8m2!3d12.853407!4d77.7334051!16s%2Fg%2F1ptwffm1l?entry=ttu&g_ep=EgoyMDI0MDkxNS4wIKXMDSoASAFQAw%3D%3D",12.9111659,77.8050057
P345,"https://www.google.com/maps/place/Vaswani+Pinnacle/@12.9656739,77.7529893,15.07z/data=!4m6!3m5!1s0x3bae0df96316e921:0x902279ac5a00e6!8m2!3d12.9672608!4d77.7501224!16s%2Fg%2F1hhj3kvvs?entry=ttu&g_ep=EgoyMDI0MDkxNS4wIKXMDSoASAFQAw%3D%3D",12.9656739,77.7529893
P344,"https://www.google.com/maps/place/CANDEUR+SIGNATURE/@12.9306518,77.7427943,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae13ac926821c7:0x34523d63c3267ab2!8m2!3d12.9306518!4d77.7427943!16s%2Fg%2F11j2vyfdw9?entry=ttu&g_ep=EgoyMDI0MDkxNS4wIKXMDSoASAFQAw%3D%3D",12.9306518,77.7427943
P343,"https://www.google.com/maps/place/Sanjeevini+Srushti/@12.9870023,77.8144349,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0f39f40eeb19:0xc7436b66b287046c!8m2!3d12.9870023!4d77.8144349!16s%2Fg%2F11pkx7tjp7?entry=ttu&g_ep=EgoyMDI0MDkxNS4wIKXMDSoASAFQAw%3D%3D",12.9870023,77.8144349
P342,"https://www.google.com/maps/place/Lexington+Terrace,+AMBALIPURA+RESIDENCY,+Haralur+Main+Rd,+Amblipura,+PWD+Quarters,+1st+Sector,+HSR+Layout,+Bengaluru,+Karnataka+560103/@12.9130677,77.6656305,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae136ff17d9a83:0xf7b9eb2588298f1a!8m2!3d12.9130677!4d77.6656305!16s%2Fg%2F1ptzsbmkm?entry=ttu&g_ep=EgoyMDI0MDkxNS4wIKXMDSoASAFQAw%3D%3D",12.9130677,77.6656305
P340,"https://www.google.com/maps/place/Vidhana+Soudha+Layout,+Kaveri+Nagar,+Bengaluru,+Karnataka+560058/@13.0145255,77.520809,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae3d0427e573d5:0x692a2b73abd28546!8m2!3d13.0149414!4d77.5228878!16s%2Fg%2F1thxtnm3?entry=ttu&g_ep=EgoyMDI0MDkxNS4wIKXMDSoASAFQAw%3D%3D",13.0145255,77.520809
P336,"https://www.google.com/maps/place/Prestige+Elm+Park/@12.9798963,77.7573134,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0f00f3cea08d:0xe187c36e049374f2!8m2!3d12.9798963!4d77.7598883!16s%2Fg%2F11t53ylt6k?entry=ttu&g_ep=EgoyMDI0MDkxMS4wIKXMDSoASAFQAw%3D%3D",12.9798963,77.7573134
P335,"https://www.google.com/maps/place/Purva+Heights+Apartment,+Munivenkatppa+Layout,+Bilekahalli,+Bengaluru,+Karnataka+560076/@12.9042586,77.6005405,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae151eb91fc2e9:0x4e01b3521f22935f!8m2!3d12.9043619!4d77.6029657!16s%2Fg%2F12hy395lq?entry=ttu&g_ep=EgoyMDI0MDkxMS4wIKXMDSoASAFQAw%3D%3D",12.9042586,77.6005405
P333,"https://www.google.com/maps/place/1,+Nikoo+Homes+Rd,+Kanakasree+Housing+Society,+Kannuru,+Bengaluru,+Karnataka+560064/@13.0837205,77.6437943,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae198cc7442383:0x140c3dcfc7121177!8m2!3d13.0837205!4d77.6463692!16s%2Fg%2F11jrsxhhkv?entry=ttu&g_ep=EgoyMDI0MDkwOS4wIKXMDSoASAFQAw%3D%3D",13.0837205,77.6437943
P332,"https://www.google.com/maps/place/Century+Horizon+-+Premium+Apartments+for+sale+in+Jakkur/@13.0768207,77.5898298,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1996476d922b:0xb914122fb1e0f55a!8m2!3d13.0768207!4d77.5924047!16s%2Fg%2F11j0rgkfg6?entry=ttu&g_ep=EgoyMDI0MDkwOS4wIKXMDSoASAFQAw%3D%3D",13.0768207,77.5898298
P331,"https://www.google.com/maps/place/Embassy+Springs,+MSEC+Rd,+Navarathna+Agrahara,+Karnataka+562157/@13.2026171,77.6215625,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1e5b7f344b7b:0xa45981e90accd8ed!8m2!3d13.2026171!4d77.6241374!16s%2Fg%2F11cr_0qr84?entry=ttu&g_ep=EgoyMDI0MDkwOS4wIKXMDSoASAFQAw%3D%3D",13.2026171,77.6215625
P330,"https://www.google.com/maps/place/SLN+Vogue/@12.9491106,77.7738,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0dd5bd369ba5:0x50ebd216879d1b5f!8m2!3d12.9491106!4d77.7738!16s%2Fg%2F11s5f0grz1?entry=ttu&g_ep=EgoyMDI0MDkwOS4wIKXMDSoASAFQAw%3D%3D",12.9491106,77.7738
P329,,,
P328,,,
P327,"https://www.google.com/maps/place/Purva+Zenium/@13.1460926,77.6389257,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae198832e8b5df:0xe35302a5286768d2!8m2!3d13.1460926!4d77.6389257!16s%2Fg%2F11gy9x4h_c?entry=ttu&g_ep=EgoyMDI0MDkwOS4wIKXMDSoASAFQAw%3D%3D",13.1460926,77.6389257
P326,"https://www.google.com/maps/place/MANTRI+SERENITY/@12.8873135,77.5501634,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae3ffca95389c1:0xb13800f273d5e41f!8m2!3d12.8873135!4d77.5501634!16s%2Fg%2F11tx93tym3?entry=ttu&g_ep=EgoyMDI0MDkwOS4wIKXMDSoASAFQAw%3D%3D",12.8873135,77.5501634
P325,"https://www.google.com/maps/place/Sobha+Forest+Edge/@12.872554,77.6190855,12z/data=!4m6!3m5!1s0x3bae3ffc0a5a5d19:0x303f8c20fe3109d8!8m2!3d12.8766147!4d77.5285655!16s%2Fg%2F11f2sgfj5g?entry=ttu&g_ep=EgoyMDI0MDkwOS4wIKXMDSoASAFQAw%3D%3D",12.872554,77.6190855
P323,"https://www.google.com/maps/place/Purva+Tivoli+Hills/@13.258195,77.7059288,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1e5551596e4e5:0x907c2c6ea1f71228!8m2!3d13.258195!4d77.7085037!16s%2Fg%2F11rxv19b7j?entry=ttu&g_ep=EgoyMDI0MDkwOS4wIKXMDSoASAFQAw%3D%3D",13.258195,77.7059288
P322,"https://www.google.com/maps/place/Whispering+Meadows,+Haralur+Main+Rd,+Amblipura,+PWD+Quarters,+1st+Sector,+HSR+Layout,+Bengaluru,+Karnataka+560103/@12.9122678,77.6622046,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae136563e50585:0x4da8a36d455e08dc!8m2!3d12.9122678!4d77.6647795!16s%2Fg%2F12hn2nfkr?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",12.9122678,77.6622046
P321,"https://www.google.com/maps/place/Banashankari+Stage+II,+Banashankari,+Bengaluru,+Karnataka+560070/@12.9242425,77.5617356,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae1581cf280e31:0xf5c0fa4ad66dc522!8m2!3d12.9248711!4d77.5662406!16s%2Fg%2F1tcw_zj5?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",12.9242425,77.5617356
P319,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8852351,77.7016028
P318,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8852351,77.7016028
P317,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8852351,77.7016028
P316,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8852351,77.7016028
P315,"https://www.google.com/maps/place/Wonderwall+by+Bricks+%26+Milestones/@12.8658443,77.7719069,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae7328e97c47d1:0xeac0b4c232ce2285!8m2!3d12.8658443!4d77.7744818!16s%2Fg%2F11lk9_k87t?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",12.8658443,77.7719069
P314,"https://www.google.com/maps/place/Adarsh+Savana/@13.2286816,77.6287088,11.08z/data=!4m6!3m5!1s0x3bae1f2c963390d3:0x74e32bba6f5e7182!8m2!3d13.2087381!4d77.6037553!16s%2Fg%2F11rwlncpjw?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",13.2286816,77.6287088
P313,"https://www.google.com/maps/place/Adarsh+Savana/@13.2286816,77.6287088,11.08z/data=!4m6!3m5!1s0x3bae1f2c963390d3:0x74e32bba6f5e7182!8m2!3d13.2087381!4d77.6037553!16s%2Fg%2F11rwlncpjw?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",13.2286816,77.6287088
P312,,,
P310,"https://www.google.com/maps/place/Shriram+Chirping+Grove/@12.8868336,77.6521466,12z/data=!4m6!3m5!1s0x3bae73fae0643f33:0x95a5f964f5e93359!8m2!3d12.8530682!4d77.8033815!16s%2Fg%2F11ng6y3nrx?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",12.8868336,77.6521466
P309,"https://www.google.com/maps/place/SOBHA+Dream+Gardens+(Residential+Apartments+in+Thanisandra)/@13.0986671,77.6369225,16z/data=!4m10!1m2!2m1!1ssobha+dream+gardens!3m6!1s0x3bae19261265aa95:0xcc6de8ac0fc6561f!8m2!3d13.0986671!4d77.6412999!15sChNzb2JoYSBkcmVhbSBnYXJkZW5zIgOIAQGSARNjb25kb21pbml1bV9jb21wbGV44AEA!16s%2Fg%2F11f7760crx?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",13.0986671,77.6369225
P298,"https://www.google.com/maps/place/Wonderwall+by+Bricks+%26+Milestones/@12.8658443,77.7719069,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae7328e97c47d1:0xeac0b4c232ce2285!8m2!3d12.8658443!4d77.7744818!16s%2Fg%2F11lk9_k87t?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",12.8658443,77.7719069
P297,"https://www.google.com/maps/place/Godrej+Ananda,+Bangalore/@13.1475287,77.675041,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1b413aeea35b:0x20035784b271ee37!8m2!3d13.1475287!4d77.6776159!16s%2Fg%2F11r5rsq10l?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",13.1475287,77.675041
P296,"https://www.google.com/maps/place/Godrej+Ananda,+Bangalore/@13.1475287,77.675041,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1b413aeea35b:0x20035784b271ee37!8m2!3d13.1475287!4d77.6776159!16s%2Fg%2F11r5rsq10l?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",13.1475287,77.675041
P295,"https://www.google.com/maps/place/United+Dreams/@13.0030583,77.7616692,13.19z/data=!4m6!3m5!1s0x3bae0f2c1a8e79a9:0x46069678cafdca12!8m2!3d13.0191016!4d77.7618719!16s%2Fg%2F11fskdfl45?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",13.0030583,77.7616692
P294,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.771617,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",12.8783356,77.771617
P293,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.771617,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",12.8783356,77.771617
P292,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.771617,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",12.8783356,77.771617
P291,"https://www.google.com/maps/place/Eden+park+@+The+Prestige+City/@12.8783356,77.771617,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738473e531e9:0x96c5b1378fd32367!8m2!3d12.8783356!4d77.7741919!16s%2Fg%2F11rjv6f2jt?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",12.8783356,77.771617
P290,"https://www.google.com/maps/place/Assetz+Bloom+%26+Dell/@13.0251105,77.7438334,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0f2eb72e8b4d:0x2c3241f5ddfe5c0!8m2!3d13.0251105!4d77.7464083!16s%2Fg%2F11scp951km?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",13.0251105,77.7438334
P289,"https://www.google.com/maps/place/Assetz+Marq/@13.0244172,77.7594126,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0f2e4cd147c9:0x9ef127860c74ba1e!8m2!3d13.0244172!4d77.7619875!16s%2Fg%2F11c6rh3nw_?entry=ttu&g_ep=EgoyMDI0MDkwNC4wIKXMDSoASAFQAw%3D%3D",13.0244172,77.7594126
P285,https://www.google.com/maps?sca_esv=90c55360f106269f&sca_upv=1&output=search&q=bren+zahara&source=lnms&fbs=AEQNm0DPvcmG_nCbmwtBO9j6YBzM68ZanC7g01Skprhw5JoufbCK1nGzScVrgK3HSlrjNu6plNP03ZWuAbxABvYcOgcrOF4lkvhJ-xIf4XfBbxyZ1-RRDxEdOjuSpa-mcr1WVLq3wPT_6ftNww8ZyRUJ6URcajlB8TYGlzO27zYdpFhbv5v6wW7Gw9FRpYITymZFtzB1DSjNbfiPTw7D20l3YHWSArb8NA&entry=mc&ved=1t:200715&ictx=111,,
P283,,,
P282,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8852351,77.7016028
P281,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8852351,77.7016028
P280,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8852351,77.7016028
P279,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8852351,77.7016028
P278,"https://www.google.com/maps/place/Assetz+63+Degree+East/@12.8852351,77.7016028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae132e85f35b87:0xdaa2ef4ff50b8d2f!8m2!3d12.8852351!4d77.7041777!16s%2Fg%2F11g1drl9k7?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",12.8852351,77.7016028
P277,"https://www.google.com/maps/place/Banyan+Tree+Apartments,+BANYAN+TREE,+Chandana,+Kadabeesanahalli,+Bengaluru,+Karnataka+560103/@12.9345688,77.6868628,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae13a59c00e301:0xedaebb456eab983b!8m2!3d12.9345688!4d77.6868628!16s%2Fg%2F12hsz2t47?entry=ttu&g_ep=EgoyMDI0MDgyMS4wIKXMDSoASAFQAw%3D%3D",12.9345688,77.6868628
P275,"https://www.google.com/maps/place/Brigade+Northridge/@13.1021525,77.6287337,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae199f7ad8d7df:0x9459a976a66e7b53!8m2!3d13.1021525!4d77.6313086!16s%2Fg%2F11bwl3dz7d?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",13.1021525,77.6287337
P274,"https://www.google.com/maps/place/Brigade+Northridge/@13.1021525,77.6287337,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae199f7ad8d7df:0x9459a976a66e7b53!8m2!3d13.1021525!4d77.6313086!16s%2Fg%2F11bwl3dz7d?entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",13.1021525,77.6287337
